# s_m, x_m, y_m, vx_mps
63.672437,-0.3267704,-4.2624998,1.5908759
63.7024288,-0.311182,-4.2368457,1.6115823
63.7324205,-0.2942228,-4.2120176,1.6345984
63.7624122,-0.2760704,-4.1880634,1.658848
63.792404,-0.2568755,-4.1650296,1.6836161
63.8223957,-0.2366817,-4.1428675,1.7084251
63.8523874,-0.2155475,-4.121582,1.7329301
63.8823791,-0.1935335,-4.1011977,1.7568841
63.9123709,-0.1707046,-4.0817523,1.7801121
63.9423626,-0.1471055,-4.0632708,1.8024994
63.9723543,-0.122763,-4.0457708,1.8239747
64.002346,-0.0977165,-4.0292839,1.8444953
64.0323378,-0.0720062,-4.013843,1.8640474
64.0623295,-0.0456741,-3.9994812,1.8826437
64.0923212,-0.0187636,-3.98623,1.9003215
64.122313,0.0086797,-3.9741183,1.9171416
64.1523047,0.0366085,-3.9631713,1.9331862
64.1822964,0.0649735,-3.953409,1.9485581
64.2122881,0.09371,-3.9448497,1.9633775
64.2422799,0.1227789,-3.9374964,1.9778112
64.2722716,0.152129,-3.9313493,1.9920103
64.3022633,0.181707,-3.9264014,2.0061266
64.332255,0.2114613,-3.9226376,2.0203141
64.3622468,0.2413423,-3.9200346,2.0347248
64.3922385,0.2713032,-3.9185616,2.0495048
64.4222302,0.3012872,-3.9181807,2.0647914
64.452222,0.3312647,-3.9188462,2.0807373
64.4822137,0.3612072,-3.920508,2.0974616
64.5122054,0.3910861,-3.9231111,2.1150594
64.5421971,0.4208776,-3.9265969,2.1336139
64.5721889,0.4505628,-3.9309031,2.1531971
64.6021806,0.4801249,-3.9359648,2.1738732
64.6321723,0.5095587,-3.9417165,2.1957066
64.662164,0.5388661,-3.948097,2.2186533
64.6921558,0.5680443,-3.955056,2.2423428
64.7221475,0.5970849,-3.9625585,2.2663341
64.7521392,0.625979,-3.9705826,2.2902711
64.782131,0.6547275,-3.9791131,2.3140407
64.8121227,0.683335,-3.9881352,2.3377261
64.8421144,0.7117874,-3.9976285,2.3613155
64.8721061,0.7400819,-4.007576,2.3848333
64.9020979,0.7682169,-4.0179608,2.4082982
64.9320896,0.7961914,-4.028766,2.4317265
64.9620813,0.8240049,-4.0399751,2.4551366
64.992073,0.8516639,-4.0515741,2.478546
65.0220648,0.8791663,-4.0635458,2.5019724
65.0520565,0.9065098,-4.075872,2.5254335
65.0820482,0.9336966,-4.0885367,2.5489472
65.11204,0.9607293,-4.1015237,2.5725313
65.1420317,0.9876114,-4.1148169,2.5962039
65.1720234,1.0143464,-4.1284005,2.6199826
65.2020151,1.0409439,-4.142261,2.6438854
65.2320069,1.0674069,-4.1563821,2.66793
65.2619986,1.0937373,-4.1707462,2.6921343
65.2919903,1.1199411,-4.1853376,2.7165161
65.321982,1.1460245,-4.2001407,2.741093
65.3519738,1.1719942,-4.21514,2.7658825
65.3819655,1.1978574,-4.2303201,2.7909022
65.4119572,1.2236215,-4.2456654,2.8161695
65.441949,1.2493018,-4.2611652,2.8417017
65.4719407,1.2748993,-4.2767999,2.8675161
65.5019324,1.3004222,-4.292554,2.8936295
65.5319241,1.3258794,-4.3084123,2.9200587
65.5619159,1.3512797,-4.3243595,2.9468206
65.5919076,1.3766323,-4.3403804,2.9739315
65.6218993,1.4019466,-4.3564599,3.0010632
65.651891,1.4272321,-4.3725826,3.0279249
65.6818828,1.4525021,-4.3887359,3.054524
65.7118745,1.4777664,-4.4049046,3.0808676
65.7418662,1.503031,-4.4210712,3.1069624
65.771858,1.5283055,-4.4372205,3.1328149
65.8018497,1.5535997,-4.4533372,3.1584312
65.8318414,1.5789232,-4.4694062,3.1838173
65.8618331,1.6042855,-4.4854123,3.2089789
65.8918249,1.629696,-4.5013404,3.2331743
65.9218166,1.6551637,-4.5171752,3.2564079
65.9518083,1.6806978,-4.5329016,3.2786865
65.9818,1.7063106,-4.5485068,3.3000181
66.0117918,1.7320093,-4.5639748,3.3204134
66.0417835,1.7577991,-4.5792889,3.3054407
66.0717752,1.7836877,-4.5944342,3.287007
66.101767,1.8096821,-4.6093956,3.2690468
66.1317587,1.8357892,-4.6241583,3.2515422
66.1617504,1.8620151,-4.6387078,3.2344746
66.1917421,1.8883656,-4.6530294,3.2178242
66.2217339,1.9148458,-4.6671089,3.2015705
66.2517256,1.9414603,-4.6809321,3.185692
66.2817173,1.968213,-4.6944851,3.1701662
66.311709,1.9951073,-4.7077544,3.1549699
66.3417008,2.0221459,-4.7207265,3.140079
66.3716925,2.0493332,-4.7333898,3.1254677
66.4016842,2.0766699,-4.745731,3.1111096
66.431676,2.104155,-4.7577373,3.0969791
66.4616677,2.1317886,-4.7693969,3.0830497
66.4916594,2.1595701,-4.7806985,3.0692949
66.5216511,2.1874986,-4.7916313,3.0556882
66.5516429,2.2155722,-4.8021852,3.0422027
66.5816346,2.2437887,-4.8123502,3.028812
66.6116263,2.2721453,-4.8221174,3.0154898
66.641618,2.3006385,-4.831478,3.0022101
66.6716098,2.3292645,-4.8404239,2.9889476
66.7016015,2.3580189,-4.8489477,2.9756777
66.7315932,2.386897,-4.8570425,2.9623765
66.761585,2.4158935,-4.8647017,2.9490555
66.7915767,2.4450032,-4.8719186,2.9358815
66.8215684,2.4742217,-4.8786815,2.9231457
66.8515601,2.5035453,-4.8849724,2.9108967
66.8815519,2.5329701,-4.8907713,2.8991092
66.9115436,2.562491,-4.8960591,2.8877605
66.9415353,2.5921019,-4.9008169,2.8768302
66.971527,2.6217956,-4.9050268,2.8663014
67.0015188,2.651564,-4.9086712,2.8561602
67.0315105,2.681398,-4.9117331,2.8463964
