# x_m,y_m,w_tr_right_m,w_tr_left_m
4.440645161290322,-2.592548387096774,0.22,0.22
4.46225806451613,-2.568741935483871,0.22,0.22
4.484193548387096,-2.544967741935484,0.22,0.22
4.505806451612903,-2.521225806451613,0.22,0.22
4.527741935483872,-2.4975161290322583,0.22,0.22
4.549354838709678,-2.4738064516129032,0.22,0.22
4.570967741935483,-2.4500967741935487,0.22,0.22
4.592903225806452,-2.4264193548387096,0.22,0.22
4.614516129032259,-2.402741935483871,0.22,0.22
4.636129032258064,-2.379096774193548,0.22,0.22
4.658064516129032,-2.355451612903226,0.22,0.22
4.679677419354839,-2.331806451612904,0.22,0.22
4.701290322580645,-2.308193548387097,0.22,0.22
4.722903225806451,-2.2845806451612902,0.22,0.22
4.74483870967742,-2.260935483870968,0.22,0.22
4.766451612903226,-2.237322580645161,0.22,0.22
4.788064516129032,-2.213709677419355,0.22,0.22
4.809677419354839,-2.190064516129032,0.22,0.22
4.831612903225807,-2.166451612903226,0.22,0.22
4.853225806451612,-2.1428064516129037,0.22,0.22
4.8751612903225805,-2.1191612903225807,0.22,0.22
4.896774193548388,-2.095516129032258,0.22,0.22
4.918387096774193,-2.07183870967742,0.22,0.22
4.940322580645161,-2.0481612903225805,0.22,0.22
4.961935483870968,-2.024483870967742,0.22,0.22
4.983870967741935,-2.000774193548387,0.22,0.22
5.005483870967741,-1.9770645161290323,0.22,0.22
5.02741935483871,-1.9533548387096773,0.22,0.22
5.049354838709678,-1.9296451612903227,0.22,0.22
5.070967741935483,-1.905935483870968,0.22,0.22
5.092903225806452,-1.8821935483870968,0.22,0.22
5.11483870967742,-1.8584516129032256,0.22,0.22
5.136451612903225,-1.834741935483871,0.22,0.22
5.158387096774193,-1.811,0.22,0.22
5.180322580645162,-1.7872580645161291,0.22,0.22
5.201935483870967,-1.7634838709677418,0.22,0.22
5.223870967741935,-1.739741935483871,0.22,0.22
5.245806451612904,-1.715967741935484,0.22,0.22
5.26741935483871,-1.692193548387097,0.22,0.22
5.289354838709677,-1.6684193548387096,0.22,0.22
5.311290322580645,-1.6446451612903226,0.22,0.22
5.333225806451614,-1.6208387096774195,0.22,0.22
5.354838709677419,-1.5970645161290322,0.22,0.22
5.376774193548387,-1.5732580645161292,0.22,0.22
5.398709677419356,-1.549451612903226,0.22,0.22
5.420322580645161,-1.5256774193548386,0.22,0.22
5.442258064516129,-1.5018709677419355,0.22,0.22
5.463870967741936,-1.4780645161290322,0.22,0.22
5.485806451612904,-1.4542903225806452,0.22,0.22
5.507419354838709,-1.430483870967742,0.22,0.22
5.529354838709677,-1.4066774193548386,0.22,0.22
5.550967741935485,-1.3829032258064515,0.22,0.22
5.572903225806451,-1.3590967741935482,0.22,0.22
5.594516129032258,-1.3352903225806452,0.22,0.22
5.616129032258065,-1.311483870967742,0.22,0.22
5.638064516129032,-1.2876451612903226,0.22,0.22
5.659677419354838,-1.2638387096774195,0.22,0.22
5.681612903225807,-1.24,0.22,0.22
5.703225806451614,-1.2161612903225807,0.22,0.22
5.72516129032258,-1.1922903225806452,0.22,0.22
5.746774193548387,-1.168451612903226,0.22,0.22
5.768709677419356,-1.1445806451612903,0.22,0.22
5.790322580645161,-1.120741935483871,0.22,0.22
5.812258064516129,-1.0968709677419357,0.22,0.22
5.8341935483870975,-1.073,0.22,0.22
5.855806451612903,-1.0491290322580646,0.22,0.22
5.877741935483871,-1.0252903225806451,0.22,0.22
5.899677419354839,-1.0014193548387096,0.22,0.22
5.921612903225806,-0.9775806451612904,0.22,0.22
5.943548387096774,-0.953741935483871,0.22,0.22
5.96516129032258,-0.9299032258064516,0.22,0.22
5.987096774193549,-0.9060645161290324,0.22,0.22
6.009032258064516,-0.8822580645161291,0.22,0.22
6.030967741935484,-0.8584516129032258,0.22,0.22
6.052903225806452,-0.8346451612903225,0.22,0.22
6.074516129032258,-0.8108709677419355,0.22,0.22
6.096451612903226,-0.7870967741935483,0.22,0.22
6.118387096774193,-0.7633225806451613,0.22,0.22
6.14,-0.7395806451612903,0.22,0.22
6.161935483870968,-0.7158387096774194,0.22,0.22
6.183548387096774,-0.6920967741935483,0.22,0.22
6.205483870967743,-0.6683548387096775,0.22,0.22
6.227096774193548,-0.6446129032258064,0.22,0.22
6.249032258064516,-0.6209032258064516,0.22,0.22
6.2706451612903225,-0.5971612903225807,0.22,0.22
6.29258064516129,-0.5734516129032259,0.22,0.22
6.314193548387097,-0.5497096774193548,0.22,0.22
6.335806451612903,-0.5259677419354839,0.22,0.22
6.357741935483871,-0.502225806451613,0.22,0.22
6.379354838709677,-0.4784516129032258,0.22,0.22
6.400967741935484,-0.4546774193548387,0.22,0.22
6.4229032258064525,-0.4308709677419354,0.22,0.22
6.444516129032258,-0.4070645161290322,0.22,0.22
6.466129032258064,-0.383258064516129,0.22,0.22
6.487741935483872,-0.3594193548387097,0.22,0.22
6.509677419354839,-0.3355483870967741,0.22,0.22
6.531290322580645,-0.3116516129032258,0.22,0.22
6.553225806451613,-0.2877419354838709,0.22,0.22
6.574838709677419,-0.2638032258064516,0.22,0.22
6.596774193548387,-0.2398354838709677,0.22,0.22
6.618387096774193,-0.2158322580645161,0.22,0.22
6.640322580645161,-0.1917935483870967,0.22,0.22
6.662258064516129,-0.1677064516129032,0.22,0.22
6.684193548387097,-0.1435677419354838,0.22,0.22
6.706129032258064,-0.1193774193548387,0.22,0.22
6.728387096774194,-0.0951225806451612,0.22,0.22
6.750645161290323,-0.0708,0.22,0.22
6.772903225806452,-0.0464096774193548,0.22,0.22
6.79516129032258,-0.0219445161290322,0.22,0.22
6.81741935483871,0.0025912258064516,0.22,0.22
6.84,0.0271970967741935,0.22,0.22
6.862580645161291,0.0518677419354838,0.22,0.22
6.88516129032258,0.0766,0.22,0.22
6.907741935483871,0.1013806451612903,0.22,0.22
6.938064516129033,0.1345225806451613,0.22,0.22
